"Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES"
"JHNADFDOHHLJBW-UHFFFAOYNA-N,CHEMBL554452,43,A,8.05,chembl20,28308,9606,ACHE,30,C(OC1=C2C(C(CC2)N)=CC=C1)(N(C)C)=O"
"HLVVITIHAZBPKB-YGPBECBDNA-N,CHEMBL51934,43,A,6.79,chembl20,28299,9606,ACHE,30,C12=C(C3=CC=CC=C3N=C1CCCC2O)N"
"JBANMOPKOHITOL-CIFJEQONNA-N,25137489,43,A,5.52288,pubchem,462368,9606,ACHE,30,P1(OC(=C2[C@@H](CC1)COC2=O)C)(OC)=O"
"JUDGQLZUYWJUAJ-UHFFFAOYNA-N,CHEMBL1191355,43,N,4.24,chembl20,1338681,9606,ACHE,30,N1(C(C2=CC3=C(OCO3)C=C2)C#N)CCOCC1"
"JUMAYBXZTMUVES-BENRWUELNA-N,CHEMBL19557,43,N,4.05,chembl20,28156,9606,ACHE,30,C1(=NC(C)=NO1)/C(=N/O)/SCCN(CC)CC"
"JUYQSMXGDBGGSX-NDKGDYFDNA-N,CHEMBL2396912,43,N,4.23,chembl20,967407,9606,ACHE,30,C=1C=CC2=C(C1)NC(=N2)N3CCCCC3"
"JRBPMDZHWBDEGY-YGPBECBDNA-N,CHEMBL134240,43,A,5.01,chembl20,28154,9606,ACHE,30,N1=C2C(CCCO2)=C(C=3C1=CC=C(Cl)C3)N"
"HMEXVBNLYUWRDQ-UHFFFAOYNA-N,CHEMBL1081449,43,N,2.7,chembl20,616422,9606,ACHE,30,C=1C=CC=C[N+]1CCOCC[N+]=2C=CC=CC2"
"HPWIOASZEYVSEZ-UHFFFAOYNA-N,CHEMBL318749,43,N,3.0,chembl20,28296,9606,ACHE,30,C(SC=1C=CC=CC1)(=O)OCC[N+](C)(C)C"
"GQZMDBQRGRRPMS-YHSKDTNENA-N,10399068,43,A,8.74473,pubchem,31170,9606,ACHE,30,ClC=1C=C2N=C3C(CCCC3)=C(N)C2=CC1"
"GNVZTHKHAYFKEV-UHFFFAOYNA-N,CHEMBL3233996,43,N,3.32,chembl20,1338681,9606,ACHE,30,C(C(N1CCCCC1)C2=CC(=C(C=C2)OC)O)#N"
"GOXLVSZAUDIXPN-YHSKDTNENA-N,CHEMBL330883,43,A,7.41,chembl20,633769,9606,ACHE,30,N1=C2C(CCCCC2)=C(N)C3=CC=CC=C13"
"IRBMYPWDNDKKOG-YAQRNVERNA-N,CHEMBL543220,43,A,5.83,chembl20,28328,9606,ACHE,30,C1=2C(CCC1N)=CC=C(C2)OC(=O)NCCC"
"LMHYFQXFWSKTJP-YHSKDTNENA-N,CHEMBL61850,43,A,7.18,chembl20,28146,9606,ACHE,30,N1=C2C(C=CC(=C2)Br)=C(C3=C1CCCC3)N"
"LMKDWQFQVLRLOF-YHMJCDSINA-N,CHEMBL2396913,43,N,4.05,chembl20,967407,9606,ACHE,30,C=1C=CC2=C(C1)NC(=N2)N3CCCCC3C"
"HZJMNKSWEHKWFT-UHFFFAOYNA-N,CHEMBL350496,43,N,4.0,chembl20,307248,9606,ACHE,30,N1=C2N(CCCCC2)C(C3=C1C=C(C=C3)Cl)=S"
"KNFAZGBZIYULFY-UHFFFAOYNA-N,CHEMBL422860,43,A,5.83,chembl20,28329,9606,ACHE,30,C(OC=1C=C2C(N)CCCC2=CC1)(N(C)C)=O"
"LRYNJESMABQHGG-UHFFFAOYNA-N,CHEMBL1556015,43,N,3.35,chembl20,1338681,9606,ACHE,30,O(C=1C=C(C(N2CCCCC2)C#N)C=CC1O)C"
"LYAXSTOOCXYVEX-UHFFFAOYNA-N,CHEMBL3234000,43,N,3.45,chembl20,1338681,9606,ACHE,30,C(C(N1CCCC1)C2=CC(=C(C=C2)O)OC)#N"
"LTSJAOJBDFVFJN-UHFFFAOYNA-N,CHEMBL153848,43,A,8.05,chembl20,29376,9606,ACHE,30,C=12C(=CC(=C(C1)OC)OC(C)C)CC(C2=O)C"
"MOYCAFZXXXJGSU-ZHLVXTBQNA-N,CHEMBL118968,43,A,5.04,chembl20,633769,9606,ACHE,30,N1=C2C(=C(N)C3=C1CCCCCC3)C=CC=C2"
"MNIMLCHZPSYBJD-UHFFFAOYNA-N,CHEMBL138072,43,A,5.42,chembl20,29849,9606,ACHE,30,C=1(C=C([N+](C)(C)C)C=CC1C)OC(=O)CC"
"MTDLYFVQDDTTLR-UHFFFAOYNA-N,CHEMBL371651,43,N,4.34,chembl20,304873,9606,ACHE,30,C12=C3C(=NC=CC3=CC(=C1OC)OC)C(OC2Br)=O"
"MIHMYFUMLOHLIM-UHFFFAOYNA-N,CHEMBL155128,43,A,5.54,chembl20,29413,9606,ACHE,30,N1(CC2=CC3=CC=CC=C3C=C2)CCC(CC1)C"
"KPRNYCNRYOORES-XQMQJMAZNA-N,CHEMBL181867,43,A,6.6,chembl20,302690,9606,ACHE,30,C(=O)(NCCCC)OCCCCCOC(=O)NCCCC"
"LHXOCOHMBFOVJS-UHFFFAOYNA-N,CHEMBL544636,43,N,4.33,chembl20,28456,9606,ACHE,30,C(OC=1C=C2C(CCC2NCC#C)=CC1)(N(CC)C)=O"
"MEOMOJCPDZXFPY-DLGLGFIGNA-N,CHEMBL130427,43,A,5.59,chembl20,28154,9606,ACHE,30,C=1(C2=C(CCCC2)N=C3C1C=CN=C3)N"
"MYHFJXQJXDZOAD-UHFFFAOYNA-N,CHEMBL348318,43,A,5.48,chembl20,29413,9606,ACHE,30,C1(C(CC2=C1C=CC=C2)C3CCN(CC3)C)=O"
"NZJAFQIOSNDHPN-UHFFFAOYNA-N,CHEMBL440185,43,A,7.88,chembl20,29376,9606,ACHE,30,C12=C(C(OC)=C(C=C1CC(C2=O)C)OC)OC"
"OMPQJMDGDAAXPE-WVEXHBNRNA-N,CHEMBL603622,43,A,9.1,chembl20,613428,9606,ACHE,30,O1P(OC[C@H]2COC(C2=C1C)=O)(=O)OC"
"OONWVXGETLDJLU-UHFFFAOYNA-N,CHEMBL151883,43,N,4.52,chembl20,28619,9606,ACHE,30,C(OC1=CC(CCNCC#C)=CC=C1)(N(CC)C)=O"
"LQNVTFVXRZCQBF-YGPBECBDNA-N,CHEMBL337453,43,A,6.5,chembl20,28154,9606,ACHE,30,C1(=C2C(OCCC2)=NC=3C1=C(Cl)C=CC3)N"
"NOSZISIVCZYJIT-VCHCSAFLNA-O,CHEMBL150212,43,N,4.02,chembl20,28162,9606,ACHE,30,[N+]=1(COCCC#C)C=CC(/C=N/O)=CC1"
"OWTSANYWIHFQRL-UHFFFAOYNA-N,CHEMBL3233991,43,N,4.27,chembl20,1338681,9606,ACHE,30,C(C(N1CCOCC1)C=2C=C(C(=CC2)OC)OC)#N"
"PBEUPNPDTAMXSG-UHFFFAOYNA-N,CHEMBL3233992,43,N,4.21,chembl20,1338681,9606,ACHE,30,C(C(N1CCCCC1)C=2C=C3C(=CC2)OCO3)#N"
"PADRKJUJDBXCPM-YHSKDTNENA-N,CHEMBL132030,43,A,7.11,chembl20,28154,9606,ACHE,30,N1=C2C(C(F)=CC=C2)=C(C3=C1CCCC3)N"
"OBPNYJXCFXFIFN-NDKGDYFDNA-N,CHEMBL3216883,43,N,3.5,chembl20,461524,9606,ACHE,30,C=1C=NC=C(C1NC(=O)OCCN(C)C)Br"
"OGCSBPXIKACNKA-UHFFFAOYNA-N,CHEMBL542265,43,A,5.14,chembl20,28604,9606,ACHE,30,C(OC=1C=C2C(CCC2N)=CC1)(N(CCC)C)=O"
"MAEVORUJDMVVKA-UHFFFAOYNA-N,CHEMBL1088018,43,N,3.3,chembl20,616422,9606,ACHE,30,[N+]=1(C=CC=CC1)CCCC[N+]2=CC=CC=C2"
"NEUSVAOJNUQRTM-UHFFFAOYNA-N,8816,43,A,5.56019,pubchem,625193,9606,ACHE,30,[N+]=1(CCCCCCCCCCCCCCCC)C=CC=CC1"
"NEYYKHKOTOKFFG-QWOVJGMINA-N,CHEMBL184316,43,A,6.89,chembl20,302690,9606,ACHE,30,C(=O)(NCCCC)OCCCCCCCCCCCCCCCCO"
"NHVBWYBKDKBZQR-UHFFFAOYNA-N,CHEMBL156874,43,A,8.08,chembl20,29413,9606,ACHE,30,C=1(C(C=2C=CC=CC2C1)=O)CC3CCN(CC3)C"
"MFYFDYREFFENNR-YGPBECBDNA-N,CHEMBL1161715,43,A,6.79,chembl20,307253,9606,ACHE,30,N=1C2=C(CCCC2)C(=C3C1C=CC(O)=C3)N"
"PYCYYSWVRAEADT-YGPBECBDNA-N,CHEMBL318026,43,A,5.79,chembl20,28624,9606,ACHE,30,C=12C(=C3C=CC=CC3=NC1CCC(C2)O)N"
"PYEXSFGTMVWMPH-UHFFFAOYNA-N,CHEMBL372071,43,N,4.7,chembl20,305005,9606,ACHE,30,N1(C(CN(C(C1)=O)CCCN(CC)CC)=O)C2CC2"
"PUKKYURTEBJMKJ-YHSKDTNENA-N,CHEMBL62084,43,A,6.26,chembl20,633769,9606,ACHE,30,N=1C2=C(CCCC2)C(=C3C1C=CC(Cl)=C3)N"
"RBQPQKSBZIHHAR-UHFFFAOYNA-N,CHEMBL125578,43,A,6.18,chembl20,633769,9606,ACHE,30,CC(N(CCC1CCN(CC1)CC2=CC=CC=C2)C)=O"
"QMYVDMWJQZIJGI-UHFFFAOYNA-N,CHEMBL1161717,43,A,6.8,chembl20,307248,9606,ACHE,30,N=1C=2N(CCCCC2)C(=C3C1C=C(C=C3)Cl)C"
"QJJKZOSVUGJCLY-YHSKDTNENA-N,CHEMBL61486,43,A,5.42,chembl20,307248,9606,ACHE,30,N=1C2=C(CCCC2)C(=C3C1C=CC(N)=C3)N"
"QHTSCZJBKOYQDW-UHFFFAOYNA-N,CHEMBL540352,43,A,5.44,chembl20,28470,9606,ACHE,30,C(OC=1C=C2C(CCC2NCCC)=CC1)(N(CC)C)=O"
"QILAXHQPGTWYMO-PXLSGTBVNA-O,CHEMBL61515,43,A,5.0,chembl20,28306,9606,ACHE,30,[N+](C=1C(O)=CC=CC1)(CCC=C)(C)C"
"RLSBFGUVZDGEMG-UHFFFAOYNA-N,CHEMBL2441677,43,N,4.01,chembl20,990754,9606,ACHE,30,C=1C(=[N+](C=C(C1)C(F)(F)F)CCCCCO)OC"
"QOTBQNVNUBKJMS-UHFFFAOYNA-N,CHEMBL303846,43,N,3.82,chembl20,508688,9606,ACHE,30,C=1C2=C(C=C3C1OC(C=C3)=O)C=CC(O2)(C)C"
"QGKGUGINLLWHOV-NDKGDYFDNA-N,CHEMBL537454,43,N,3.85,chembl20,461524,9606,ACHE,30,C=1C(=NC(=CC1NC(=O)OCCN(C)C)Cl)Cl"
"RVNORUCXEIIROU-UHFFFAOYNA-N,CHEMBL544395,43,A,5.4,chembl20,28472,9606,ACHE,30,C(N(C1CCCCC1)C)(OC=2C=C3C(CCC3N)=CC2)=O"
"VJHVXQDJWJBLLR-YHSKDTNENA-N,CHEMBL133906,43,A,7.0,chembl20,28154,9606,ACHE,30,C1(=C2C(C=CC=C2C)=NC3=C1CCCC3)N"
"STSMGBGTIPIGCZ-YHSKDTNENA-N,14372818,43,A,7.50169,pubchem,31170,9606,ACHE,30,N=1C=2C3CC(CC3)C2C(N)=C4C1C=CC=C4"
"SWNAPNLHVDTIHF-UHFFFAOYNA-N,CHEMBL151388,43,A,5.21,chembl20,28594,9606,ACHE,30,C(OC=1C=C2C(N)CCCC2=CC1)(N(CC)C)=O"
"SMKPUGGMPZTJDC-UHFFFAOYNA-N,CHEMBL3233990,43,N,4.38,chembl20,1338681,9606,ACHE,30,C(C(N1CCCC1)C=2C=C(C(=CC2)OC)OC)#N"
"SQKWLAHTAWLHLA-CUPOKKEINA-N,CHEMBL2425418,43,N,3.92,chembl20,981605,9606,ACHE,30,N=1C(=NC(=C(C1O)C=NNC(N)=S)O)O"
"VRYWLUPKBUBPFK-UHFFFAOYNA-N,CHEMBL556147,43,A,6.29,chembl20,28322,9606,ACHE,30,C(OC1=C2C(CCC2NC)=CC=C1)(N(C)C)=O"
"VUELVPNZILZURJ-UHFFFAOYNA-N,CHEMBL139330,43,A,6.18,chembl20,29849,9606,ACHE,30,C=1(C=C([N+](C)(C)C)C=CC1C)OC(=O)C"
"VTADEHRYSUTUOZ-UHFFFAOYNA-N,CHEMBL157017,43,A,5.92,chembl20,29413,9606,ACHE,30,C=1(C(C=2C=CC=CC2C1)=O)C3CCN(CC3)C"
"UKWYKUCFKZLTCY-UHFFFAOYNA-N,CHEMBL1611608,43,N,3.39,chembl20,1338681,9606,ACHE,30,O(C=1C=C(C(N2CCOCC2)C#N)C=CC1O)C"
"TYYHRGBVPAESAP-UHFFFAOYNA-N,CHEMBL1161720,43,A,5.82,chembl20,307248,9606,ACHE,30,N=1C=2N(CCCCC2)C(=C3C1C(Cl)=CC=C3)C"
"VMWFSJCCKWOCDE-NTEUORMPNA-N,CHEMBL1952063,43,N,4.55,chembl20,804208,9606,ACHE,30,C1N=C(N(CC2=CC=CC=C2)CC1)/C=N/O"
"VMEAVLRQBIRDKD-UHFFFAOYNA-N,CHEMBL544396,43,A,7.59,chembl20,28310,9606,ACHE,30,C(OC1=C2C(C(CC2)N)=CC=C1)(N(CC)C)=O"
"VKTQUXJJGSOHJN-UHFFFAOYNA-N,CHEMBL1161718,43,A,6.3,chembl20,307248,9606,ACHE,30,N=1C=2N(CCCCC2)C(=C3C1C=CC(Cl)=C3)C"
"SGQWBLZOAMEWFW-UHFFFAOYNA-N,CHEMBL147793,43,N,4.48,chembl20,28161,9606,ACHE,30,[N+]1(=C(N(C)C=C1)C)COC(C(C)(C)C)C"
"SEXWEUPATCACQF-UHFFFAOYNA-N,CHEMBL156157,43,A,7.03,chembl20,29413,9606,ACHE,30,C1(C(C=2C=CC=CC2C1)=O)CN3CCN(CC3)C"
"URUHKHGBRNTPGA-ZHLVXTBQNA-N,CHEMBL50608,43,N,4.94,chembl20,28160,9606,ACHE,30,N=1C(=CC(=C2C1C=CC=C2)N)C3=CC=CC=C3"
"XEAIOWJVFCHDRX-YHSKDTNENA-N,CHEMBL60119,43,A,7.0,chembl20,633769,9606,ACHE,30,N1=C2C(C=CC(=C2)C)=C(C3=C1CCCC3)N"
"WLZDEBKMXJTRNO-ROUYVKNBNA-N,CHEMBL1275924,43,N,2.26,chembl20,683819,9606,ACHE,30,C=1(C=CC=CC1)OP(O)(NN2CCCCC2)=O"
"WKBSDSIQLLUCRW-UHFFFAOYNA-N,CHEMBL357492,43,N,4.1,chembl20,28597,9606,ACHE,30,C(OC=1C=C2CC(N)CCC2=CC1)(N(CC)C)=O"
"WENIDLPAGFYKJE-UHFFFAOYNA-N,CHEMBL136670,43,N,3.12,chembl20,29849,9606,ACHE,30,C1(=C([N+](C)(C)C)C=CC=C1OC(=O)CC)C"
"WPSQKSZQTBMLDQ-UHFFFAOYNA-N,CHEMBL151368,43,A,6.8,chembl20,28312,9606,ACHE,30,C(OC1=CC(CCN(C)C)=CC=C1)(N(C)C)=O"
"XCBGMTUBKDHGHU-UHFFFAOYNA-N,CHEMBL119390,43,A,5.46,chembl20,633769,9606,ACHE,30,N1C=2C(C=C(C2C)C)=C(N)C3=CC=CC=C13"
"WYMSBXTXOHUIGT-UHFFFAOYNA-N,CHEMBL23838,43,A,5.6,chembl20,612057,9606,ACHE,30,O(CC)P(=O)(OC1=CC=C(C=C1)N(=O)=O)OCC"
"ZIXAQGHVCPYMBA-YGPBECBDNA-N,CHEMBL590298,43,N,4.05,chembl20,613958,9606,ACHE,30,C=1C=C2C(=CC1)SC3=C(N2C(N)=O)C=CC=C3"
"ZALMKNFJMCXMPU-RVDMUPIBNA-N,CHEMBL3126022,43,N,3.24,chembl20,1296453,9606,ACHE,30,C1(=NC=CN1CCCC2=CC=CC=C2)/C=N/O"
"ZMBDILYCKABPBU-UHFFFAOYNA-N,CHEMBL542266,43,A,5.67,chembl20,28448,9606,ACHE,30,C(OC=1C=C2C(CCC2=CC1)N(C)C)(N(C)C)=O"
"ZJGIOIRWZBZLEU-UHFFFAOYNA-N,CHEMBL155121,43,A,6.66,chembl20,29413,9606,ACHE,30,N1(CC2=C3C(C=CC=C3)=CC=C2)CCC(CC1)C"
"ZUBDLZIJXZLHIZ-UHFFFAOYNA-N,CHEMBL347354,43,A,6.8,chembl20,29413,9606,ACHE,30,N(C1=C(CN2CCC(CC2)C)C=CC=C1)(=O)=O"
"ZVJJOVFNHJWWHC-KGCNKATMNA-N,CHEMBL366931,43,A,6.44,chembl20,302690,9606,ACHE,30,C(=O)(NCCCC)OCCOC(=O)NCCCC"
"ZWEQTMLHBVSDBQ-YGPBECBDNA-N,CHEMBL134154,43,A,6.22,chembl20,28154,9606,ACHE,30,C1(=C2C(OCCC2)=NC=3C1=C(OC)C=CC3)N"
"ZZKQNBNYCRCFCW-YHSKDTNENA-N,CHEMBL62085,43,A,5.09,chembl20,633769,9606,ACHE,30,N=1C2=C(CCCC2)C(=C3C1C=CC(C)=C3)N"
"BEARQABAQRNDEO-UHFFFAOYNA-N,CHEMBL539571,43,N,4.14,chembl20,28595,9606,ACHE,30,C(OC=1C=C2C(CCC2NCC#C)=CC1)(N(CC)CCCC)=O"
"BCRUIWHBJPICOM-UHFFFAOYNA-N,CHEMBL130098,43,A,7.0,chembl20,29411,9606,ACHE,30,N1(C(=NC(=N1)C=2C=CC(=CC2)Cl)SC)C(N(C)C)=O"
"BYEHLGQTZYKVFJ-UHFFFAOYNA-N,CHEMBL3116287,43,A,5.38,chembl20,1289182,9606,ACHE,30,C1(=CC=C2C(=C1)C(=NN2CCCCC)OCCCCC)N(=O)=O"
"CAFPZIPDWWVNRP-UHFFFAOYNA-N,CHEMBL545103,43,A,5.67,chembl20,28453,9606,ACHE,30,C(OC1=C2C(C(CC2)NCC#C)=CC=C1)(N(CC)C)=O"
"BYPFEZZEUUWMEJ-UHFFFAOYNA-N,4740,43,A,5.18046,pubchem,759422,9606,ACHE,30,O=C1N(CCCCC(=O)C)C(=O)N(C=2N=CN(C12)C)C"
"BWNGRRJLFYHENY-UHFFFAOYNA-N,CHEMBL555592,43,N,4.84,chembl20,28610,9606,ACHE,30,C(OC=1C=C2C(CCC2NCC#C)=CC1)(N(CCC)C)=O"
"ACQQSVLNYFFGER-UHFFFAOYNA-N,CHEMBL554179,43,A,7.28,chembl20,28311,9606,ACHE,30,C(OC1=C2C(C(CC2)NCC#C)=CC=C1)(N(C)C)=O"
"BMMDNFSOYOPLJH-HVXXBKQBNA-N,CHEMBL1084250,43,A,5.7,chembl20,633730,9606,ACHE,30,C1(=CC=2C(N=C1C)=NC=3CCCCCC3C2N)C(=O)OC"
"BPVUQMXHSAOCEZ-AWEZNQCLNA-N,CHEMBL345905,43,A,8.11,chembl20,29413,9606,ACHE,30,C1([C@H](CC2=C1C=CC=C2)CC3CCN(CC3)C)=O"
"BPVUQMXHSAOCEZ-CQSZACIVNA-N,CHEMBL153865,43,A,8.28,chembl20,29413,9606,ACHE,30,C1([C@@H](CC2=C1C=CC=C2)CC3CCN(CC3)C)=O"
"CPURZAVPYKEGDF-UHFFFAOYNA-N,CHEMBL544635,43,N,3.28,chembl20,28474,9606,ACHE,30,C(OC1=C2C(CCC2NCC#C)=CC=C1)(N(CC)C)=O"
"CEVWULHGGQMGPD-UHFFFAOYNA-N,CHEMBL259482,43,A,5.96,chembl20,471590,9606,ACHE,30,C1CCCCN1CCCOC=2C=CC(=CC2)CN3CCC(CC3)CO"
"DAJQGVGIMGGYKT-HEBYQKOSNA-N,CHEMBL574948,43,N,4.3,chembl20,588496,9606,ACHE,30,C12CC(C)=CC(C1)CC3=C2C(=C4C(=N3)NN=C4)N"
"AJCITOXGNYZGQM-UHFFFAOYNA-N,CHEMBL155945,43,A,9.09,chembl20,29413,9606,ACHE,30,C1(C(=CC2=C1C=CC=C2)CCCC3CCN(CC3)C)=O"
"ANTKBACNWQHQJE-UHFFFAOYNA-N,CHEMBL1242950,43,A,6.0,chembl20,659488,9606,ACHE,30,C1(CCCC)CCN(CCCC(C=2C(=CC=CC2)C)=O)CC1"
"AMXVLASSLWIRHC-UHFFFAOYNA-N,CHEMBL3220509,43,N,4.73,chembl20,1331163,9606,ACHE,30,N(C(C=1C=CC(=CC1)Cl)=O)=C2C(OC3=CC=CC=C3C2)=O"
"DSZQQMUYRCNRKS-UHFFFAOYNA-N,CHEMBL385778,43,A,5.89,chembl20,424371,9606,ACHE,30,C1(=CC=C2C(=C1)C=3C(=C[N+](=CC3)C)N2C)OC"
"DTDDAECOCAIMMO-WYUMXYHSNA-N,CHEMBL553498,43,N,4.86,chembl20,28598,9606,ACHE,30,C1=2C(CCC1NCC#C)=CC=C(C2)OC(=O)NCC"
"DOBQPNDSZWMKBV-UHFFFAOYNA-N,CHEMBL141515,43,A,6.57,chembl20,633769,9606,ACHE,30,C(CC1CCN(CC1)CC2=CC=CC=C2)N3CCCCC3=O"
"DVMSICPLFFAWJD-WYUMXYHSNA-N,CHEMBL600230,43,N,2.84,chembl20,613958,9606,ACHE,30,C=1C=C2C(=CC1)SC3=C(C=CC=C3)N2C(NCC)=O"
"GFYHFMVUVHAJDW-GPQMBLKYNA-N,CHEMBL1085386,43,A,5.66,chembl20,633769,9606,ACHE,30,CCCNC(OC=1C=C2C(CC3C2CCN3CC)=CC1)=O"
"GFBWOLCGRWIJDE-GPQMBLKYNA-N,CHEMBL1257996,43,A,5.04,chembl20,665090,9606,ACHE,30,C1(=CC=2C(C=C1)=NC=3CCCCC3C2NCCC)OC"
"GGURJTHKBIQYLT-YHMJCDSINA-N,CHEMBL1241457,43,A,6.41,chembl20,659615,9606,ACHE,30,N(CC)C(OC1=CC=C2OC3OCC(C2=C1)(O3)C)=O"
"FWSUEHMNQCROMJ-ZDUSSCGKNA-N,CHEMBL1668334,43,N,4.09,chembl20,717112,9606,ACHE,30,C1=C(C=CC(=C1)[C@H](CC(=O)CC(C)C)C)C"
"FTXCPBMJKVPYRT-ZGOLERGBNA-O,CHEMBL220905,43,A,5.38,chembl20,424371,9606,ACHE,30,C=1(C=CC2=C(C=3C(N2)=C[N+](=CC3)C)C1)O"
"DJSQZBGMMUGXNM-UHFFFAOYNA-N,CHEMBL3233995,43,N,3.49,chembl20,1338681,9606,ACHE,30,C(C(N1CCCC1)C=2C=C(C(=C(C2)OC)OC)OC)#N"
"DKLCPMTVJIKYFA-UHFFFAOYNA-N,CHEMBL196177,43,N,3.86,chembl20,304873,9606,ACHE,30,C12=C3C(=NC=CC3=CC(=C1OC)OC)C(OC2)(OC)CCCO"
"FHIVAFMUCKRCQO-UHFFFAOYNA-N,3017,43,A,5.72125,pubchem,1127083,9606,ACHE,30,S=P(OC=1N=C(N=C(C1)C)C(C)C)(OCC)OCC"
"FOOHHCUOYWOPNH-UHFFFAOYNA-N,CHEMBL2375480,43,A,5.75,chembl20,956785,9606,ACHE,30,C1=CC(=CC(=C1)CC2=NN=C3N2N=C(S3)C4=COC=C4)F"
"FPBUGSBZFOFWAX-LILDFLRNNA-N,CHEMBL191758,43,A,7.67,chembl20,489450,9606,ACHE,30,C1=CC=2C(C=C1Cl)=NC=3CCCCC3C2NCCCN"
"FMMWHPNWAFZXNH-UHFFFAOYNA-N,CHEMBL31184,43,N,4.55,chembl20,774691,9606,ACHE,30,C1=2C(C=C3C=CC4=CC=CC5=CC=C1C3=C45)=CC=CC2"
"BTGQVTBIXAMVNG-FRKPEAEDNA-N,CHEMBL1952064,43,A,5.05,chembl20,804208,9606,ACHE,30,C1CCN(CC2=C(C=C(C=C2)Cl)Cl)C(=N1)/C=N/O"
"BTLGYZRULSTWTI-UHFFFAOYNA-N,CHEMBL1192998,43,N,3.41,chembl20,1338681,9606,ACHE,30,C1(C(N2CCOCC2)C#N)=CC(=C(C(=C1)OC)OC)OC"
"BTUDKCQXCPEJPA-UHFFFAOYNA-N,CHEMBL555506,43,N,4.89,chembl20,28605,9606,ACHE,30,C(OC=1C=C2C(CCC2=CC1)N(CC#C)C)(N(C)C)=O"
"BTBHHMNHCCVBKZ-UHFFFAOYNA-N,CHEMBL133388,43,A,6.1,chembl20,29411,9606,ACHE,30,N1(C(=NC(=N1)C=2C=CC(=CC2)C)SC)C(N(C)C)=O"
"HTSFGBRWMBRBLU-GFCCVEGCNA-N,CHEMBL1788296,43,A,5.21,chembl20,28479,9606,ACHE,30,C(OC=1C=C2C(CC[C@H]2N)=CC1)(N(CC)C)=O"
"HYIYBWCTLLQRLQ-WYUMXYHSNA-N,CHEMBL1085629,43,A,6.6,chembl20,633769,9606,ACHE,30,CNC(=O)OC=1C=C2C(CC3C2CCN3CC)=CC1"
"HSJZJYCOXHKDBJ-UHFFFAOYNA-N,CHEMBL513279,43,N,3.62,chembl20,508688,9606,ACHE,30,C1=C(OC)C=C2C(=C1OCC=C(C)C)C=CC(O2)=O"
"HXNYDAPJYULVFH-NBVMUCHJNA-O,CHEMBL416772,43,N,4.56,chembl20,28161,9606,ACHE,30,[N+]1(=C(N(C)C=C1)/C=N/O)COCCCC"
"HTZSGCWCLYKYAG-UHFFFAOYNA-N,CHEMBL263322,43,A,8.82,chembl20,29413,9606,ACHE,30,C1(C2=C(C=CC=C2)CC1CCCC3CCN(CC3)C)=O"
"AJQFTXAZPPOZGU-YGPBECBDNA-N,CHEMBL59977,43,A,5.52,chembl20,633769,9606,ACHE,30,N(C1=CC2=C(C3=C(CCCC3)N=C2C=C1)N)(=O)=O"
"MVADBDFEPSYKSC-UHFFFAOYNA-N,CHEMBL555773,43,A,6.28,chembl20,28321,9606,ACHE,30,C(OC=1C=C2C(CCC2N)=CC1)(N(CCCCCC)C)=O"
"QRBVXHWNCSOPKB-KWQFWETINA-N,CHEMBL268481,43,N,4.4,chembl20,28897,9606,ACHE,30,C1=2C(OC[C@H]3[C@@H]1N(CC3)C)=C(O)C=CC2"
"HCGHYICODSWKFS-UHFFFAOYNA-N,CHEMBL1940617,43,N,4.19,chembl20,799817,9606,ACHE,30,C1(=O)C=2C(C(CC1=NCCCCCCN)=O)=CC=CC2"
"HELKFUZDNOHCMJ-UHFFFAOYNA-N,CHEMBL336524,43,A,7.25,chembl20,29411,9606,ACHE,30,N1(C(SCC)=NC(=N1)C=2C=CC(=CC2)Cl)C(N(C)C)=O"
"HDMFPUCTKDEZMR-UHFFFAOYNA-N,CHEMBL147033,43,A,5.39,chembl20,28465,9606,ACHE,30,C(OC=1C=C2CC(NCC#C)CCC2=CC1)(N(C)C)=O"
"IGWDEVSBEKYORK-UHFFFAOYNA-N,CHEMBL448060,43,N,4.16,chembl20,508688,9606,ACHE,30,O1C=2C=C3OC(C=CC3=C(C2C=C1)OCC=C(C)C)=O"
"IHQWOCLRVCOUOB-GFCCVEGCNA-N,CHEMBL335439,43,N,2.09,chembl20,29849,9606,ACHE,30,[C@]1(C[N+](C)(C)CCO1)(C2=CC=C(C=C2)Cl)O"
"ILJAULBNZOXZBZ-UHFFFAOYNA-N,CHEMBL3234001,43,N,3.47,chembl20,1338681,9606,ACHE,30,C(C(N1CCN(CC1)C)C2=CC(=C(C=C2)O)OC)#N"
"GWUUPPPSIZYHCM-BQYQJAHWNA-N,CHEMBL1081613,43,N,2.64,chembl20,616422,9606,ACHE,30,C=1C=CC=C[N+]1C/C=C/C[N+]=2C=CC=CC2"
"GWUUPPPSIZYHCM-FPLPWBNLNA-N,CHEMBL1076550,43,N,2.7,chembl20,616422,9606,ACHE,30,C=1C=CC=C[N+]1C/C=C\C[N+]=2C=CC=CC2"
"JHAWIDQFHGMGHH-QJBFBMOUNA-O,CHEMBL3126013,43,N,3.78,chembl20,1296453,9606,ACHE,30,C1(=[N+](C=CN1CCC(C)(C)C)C)/C=N/O"
